Date MM/DD/YYYY,Station Number,Depth [meters],Discrete Chlorophyll [mg/m3],Chlorophyll a/a+PHA,Fluorescence [volts],Calculated Chlorophyll [mg/m3],Discrete Oxygen [mg/L],Oxygen Electrode Output [volts],Oxygen Saturation,Calculated Oxygen [mg/L],Discrete SPM [mg/L],Optical Backscatter [volts],Calculated SPM [mg/L],Measured Extinction Coefficient [per meter],Salinity [psu],Temperature [°C],Nitrite [µM],Nitrate + Nitrite [µM],Ammonium [µM],Phosphate [µM],Silicate [µM],Coordinates
2018-09-18,28.0,10,,,0.29,5.1,,7,90.0,7,,0.71,25,,31.2,18.98,,,,,,"(""37  36.1'"", ""-122 16.2'"")"
2018-09-18,28.0,11,,,0.29,5,,7,91.0,7,,0.72,25,,31.2,18.98,,,,,,"(""37  36.1'"", ""-122 16.2'"")"
2018-09-18,28.0,12,,,0.29,5,,7,91.0,7,,0.72,25,,31.2,18.98,,,,,,"(""37  36.1'"", ""-122 16.2'"")"
2018-09-18,28.0,13,,,0.29,5,,7,91.0,7,,0.71,25,,31.2,18.98,,,,,,"(""37  36.1'"", ""-122 16.2'"")"
2018-09-18,27.0,1,,,0.24,4.3,,7.2,93.0,7.2,,0.51,18,1.46,31.22,18.76,,,,,,"(""37  37.1'"", ""-122 17.5'"")"
2018-09-18,27.0,2,4.3,0.65,0.24,4.3,,7.2,93.0,7.2,16.4,0.49,17,,31.22,18.76,1.65,27.06,10.92,6.97,86.88,"(""37  37.1'"", ""-122 17.5'"")"
2018-09-18,27.0,3,,,0.24,4.3,,7.2,93.0,7.2,,0.5,18,,31.22,18.75,,,,,,"(""37  37.1'"", ""-122 17.5'"")"
2018-09-18,27.0,4,,,0.24,4.3,,7.2,93.0,7.2,,0.49,17,,31.22,18.75,,,,,,"(""37  37.1'"", ""-122 17.5'"")"
2018-09-18,27.0,5,,,0.24,4.4,,7.2,93.0,7.2,,0.49,17,,31.22,18.75,,,,,,"(""37  37.1'"", ""-122 17.5'"")"
2018-09-18,27.0,6,,,0.25,4.4,,7.2,93.0,7.2,,0.52,18,,31.22,18.75,,,,,,"(""37  37.1'"", ""-122 17.5'"")"
2018-09-18,27.0,7,,,0.25,4.4,,7.2,93.0,7.2,,0.55,19,,31.22,18.75,,,,,,"(""37  37.1'"", ""-122 17.5'"")"
2018-09-18,27.0,8,,,0.25,4.4,,7.2,93.0,7.2,,0.51,18,,31.22,18.75,,,,,,"(""37  37.1'"", ""-122 17.5'"")"
2018-09-18,27.0,9,,,0.25,4.4,,7.2,93.0,7.2,,0.5,18,,31.22,18.75,,,,,,"(""37  37.1'"", ""-122 17.5'"")"
2018-09-18,27.0,10,,,0.25,4.4,,7.2,93.0,7.2,,0.53,19,,31.22,18.75,,,,,,"(""37  37.1'"", ""-122 17.5'"")"
2018-09-18,27.0,11,4.2,0.61,0.25,4.4,,7.2,93.0,7.2,21.6,0.53,19,,31.22,18.75,,,,,,"(""37  37.1'"", ""-122 17.5'"")"
2018-09-18,26.0,1,,,0.25,4.5,,7.2,94.0,7.2,,0.34,12,1.05,31.17,18.9,,,,,,"(""37  38.2'"", ""-122 18.8'"")"
2018-09-18,26.0,2,,,0.25,4.5,,7.2,94.0,7.2,,0.34,12,,31.17,18.9,,,,,,"(""37  38.2'"", ""-122 18.8'"")"
2018-09-18,26.0,3,,,0.24,4.4,,7.2,94.0,7.2,,0.36,12,,31.17,18.89,,,,,,"(""37  38.2'"", ""-122 18.8'"")"
2018-09-18,26.0,4,,,0.24,4.3,,7.2,93.0,7.2,,0.39,13,,31.17,18.87,,,,,,"(""37  38.2'"", ""-122 18.8'"")"
2018-09-18,26.0,5,,,0.24,4.2,,7.2,94.0,7.2,,0.39,13,,31.17,18.87,,,,,,"(""37  38.2'"", ""-122 18.8'"")"
2018-09-18,26.0,6,,,0.24,4.3,,7.2,93.0,7.2,,0.4,14,,31.17,18.87,,,,,,"(""37  38.2'"", ""-122 18.8'"")"
2018-09-18,26.0,7,,,0.24,4.2,,7.2,93.0,7.2,,0.39,14,,31.18,18.86,,,,,,"(""37  38.2'"", ""-122 18.8'"")"
2018-09-18,26.0,8,,,0.24,4.2,,7.2,94.0,7.2,,0.39,14,,31.18,18.86,,,,,,"(""37  38.2'"", ""-122 18.8'"")"
2018-09-18,26.0,9,,,0.24,4.2,,7.2,93.0,7.2,,0.39,14,,31.18,18.86,,,,,,"(""37  38.2'"", ""-122 18.8'"")"
2018-09-18,26.0,10,,,0.24,4.2,,7.2,93.0,7.2,,0.4,14,,31.18,18.86,,,,,,"(""37  38.2'"", ""-122 18.8'"")"
2018-09-18,26.0,11,,,0.24,4.2,,7.2,94.0,7.2,,0.39,14,,31.18,18.85,,,,,,"(""37  38.2'"", ""-122 18.8'"")"
2018-09-18,25.0,1,,,0.24,4.3,,7,91.0,7,,0.43,15,1.24,31.07,19.21,,,,,,"(""37  40.2'"", ""-122 19.5'"")"
2018-09-18,25.0,2,,,0.24,4.3,,7,91.0,7,,0.43,15,,31.07,19.19,,,,,,"(""37  40.2'"", ""-122 19.5'"")"
2018-09-18,25.0,3,,,0.23,4.2,,7,91.0,7,,0.43,15,,31.07,19.19,,,,,,"(""37  40.2'"", ""-122 19.5'"")"
2018-09-18,25.0,4,,,0.23,4.2,,7,91.0,7,,0.44,15,,31.07,19.19,,,,,,"(""37  40.2'"", ""-122 19.5'"")"
2018-09-18,25.0,5,,,0.23,4.1,,7,91.0,7,,0.46,16,,31.07,19.2,,,,,,"(""37  40.2'"", ""-122 19.5'"")"
2018-09-18,25.0,6,,,0.23,4.1,,6.9,90.0,6.9,,0.46,16,,31.08,19.2,,,,,,"(""37  40.2'"", ""-122 19.5'"")"
2018-09-18,25.0,7,,,0.23,4.1,,6.9,90.0,6.9,,0.48,17,,31.09,19.18,,,,,,"(""37  40.2'"", ""-122 19.5'"")"
2018-09-18,25.0,8,,,0.23,4.1,,6.9,90.0,6.9,,0.48,17,,31.09,19.16,,,,,,"(""37  40.2'"", ""-122 19.5'"")"
2018-09-18,24.0,1,,,0.23,4.1,,6.9,88.0,6.9,,0.39,14,1.14,31.23,18.42,,,,,,"(""37  41.9'"", ""-122 20.3'"")"
2018-09-18,24.0,2,4,0.65,0.23,4.1,,6.8,88.0,6.8,13.4,0.41,14,,31.23,18.44,1.73,20.7,13.21,4.55,67.41,"(""37  41.9'"", ""-122 20.3'"")"
2018-09-18,24.0,3,,,0.22,4,,6.8,88.0,6.8,,0.41,14,,31.23,18.41,,,,,,"(""37  41.9'"", ""-122 20.3'"")"
2018-09-18,24.0,4,,,0.21,3.9,,6.8,88.0,6.8,,0.41,14,,31.23,18.41,,,,,,"(""37  41.9'"", ""-122 20.3'"")"
2018-09-18,24.0,5,,,0.21,3.9,,6.8,88.0,6.8,,0.41,14,,31.23,18.41,,,,,,"(""37  41.9'"", ""-122 20.3'"")"
2018-09-18,24.0,6,,,0.21,3.8,,6.8,88.0,6.8,,0.41,14,,31.23,18.41,,,,,,"(""37  41.9'"", ""-122 20.3'"")"
2018-09-18,24.0,7,,,0.21,3.8,,6.8,88.0,6.8,,0.41,14,,31.23,18.41,,,,,,"(""37  41.9'"", ""-122 20.3'"")"
2018-09-18,24.0,8,,,0.21,3.8,,6.8,88.0,6.8,,0.41,14,,31.23,18.4,,,,,,"(""37  41.9'"", ""-122 20.3'"")"
2018-09-18,24.0,9,,,0.21,3.8,,6.8,88.0,6.8,,0.4,14,,31.23,18.4,,,,,,"(""37  41.9'"", ""-122 20.3'"")"
2018-09-18,24.0,10,,,0.21,3.8,,6.8,88.0,6.8,,0.4,14,,31.23,18.4,,,,,,"(""37  41.9'"", ""-122 20.3'"")"
2018-09-18,24.0,11,4.1,0.66,0.21,3.8,,6.8,88.0,6.8,14.3,0.41,14,,31.23,18.4,,,,,,"(""37  41.9'"", ""-122 20.3'"")"
2018-09-18,23.0,1,,,0.25,4.5,,7,89.0,7,,0.37,13,1.04,31.19,17.78,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,2,,,0.25,4.5,,7,89.0,7,,0.36,12,,31.19,17.78,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,3,,,0.24,4.4,,7,89.0,7,,0.35,12,,31.19,17.8,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,4,,,0.24,4.3,,7,89.0,7,,0.41,14,,31.19,17.8,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,5,,,0.24,4.3,,7,89.0,7,,0.41,14,,31.19,17.8,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,6,,,0.24,4.3,,7,89.0,7,,0.4,14,,31.19,17.8,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,7,,,0.24,4.3,,7,89.0,7,,0.42,14,,31.19,17.8,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,8,,,0.24,4.3,,7,89.0,7,,0.42,14,,31.19,17.81,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,9,,,0.24,4.3,,7,89.0,7,,0.44,15,,31.19,17.81,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,10,,,0.23,4.2,,7,89.0,7,,0.42,15,,31.19,17.81,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,11,,,0.23,4.2,,7,89.0,7,,0.42,15,,31.19,17.8,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,12,,,0.23,4.2,,7,89.0,7,,0.41,14,,31.19,17.81,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,13,,,0.23,4.2,,7,89.0,7,,0.42,14,,31.19,17.8,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,14,,,0.23,4.2,,7,89.0,7,,0.42,15,,31.19,17.81,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,23.0,15,,,0.23,4.2,,7,89.0,7,,0.43,15,,31.19,17.81,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2018-09-18,22.0,1,,,0.28,7.5,,7.1,89.0,7.1,,0.19,6,0.82,30.95,17.04,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,2,7.8,0.77,0.28,7.5,,7,87.0,7,8.2,0.2,6,,31.04,17.03,1.26,17.85,8,2.89,50.76,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,3,,,0.26,7.2,,7,87.0,7,,0.23,8,,31.1,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,4,,,0.25,6.9,,7,87.0,7,,0.25,9,,31.11,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,5,,,0.25,6.9,,6.9,87.0,6.9,,0.26,9,,31.12,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,6,,,0.25,6.9,,6.9,87.0,6.9,,0.27,9,,31.12,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,7,,,0.25,6.9,,6.9,87.0,6.9,,0.28,10,,31.12,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,8,,,0.25,7,,6.9,87.0,6.9,,0.28,10,,31.13,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,9,,,0.26,7.2,,6.9,87.0,6.9,,0.29,10,,31.13,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,10,,,0.27,7.3,,6.9,87.0,6.9,,0.29,10,,31.14,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,11,,,0.27,7.3,,6.9,87.0,6.9,,0.3,10,,31.14,17.02,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,12,,,0.27,7.4,,6.9,87.0,6.9,,0.29,10,,31.14,17.02,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,13,,,0.27,7.4,,6.9,87.0,6.9,,0.29,10,,31.14,17.02,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,14,,,0.29,7.6,,6.9,87.0,6.9,,0.29,10,,31.14,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,15,,,0.28,7.5,,6.9,87.0,6.9,,0.29,10,,31.15,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,16,,,0.29,7.6,,6.9,87.0,6.9,,0.3,10,,31.15,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,17,,,0.28,7.5,,6.9,87.0,6.9,,0.3,10,,31.15,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,18,,,0.29,7.6,,6.9,87.0,6.9,,0.3,10,,31.15,17.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,22.0,19,5.3,0.69,0.29,7.6,,6.9,87.0,6.9,10.6,0.31,11,,31.15,17.04,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2018-09-18,21.0,1,,,0.29,7.7,,7.2,91.0,7.2,,0.22,7,0.9,30.86,17.46,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,2,7.2,0.75,0.29,7.7,,7.2,90.0,7.2,,0.21,7,,30.92,17.41,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,3,,,0.28,7.4,,7.1,90.0,7.1,,0.22,8,,30.99,17.35,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,4,,,0.26,7.1,,7.1,89.0,7.1,,0.24,8,,31.02,17.34,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,5,,,0.26,7.1,,7.1,89.0,7.1,,0.25,9,,31.07,17.3,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,6,,,0.26,7.1,,7,89.0,7,,0.26,9,,31.06,17.31,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,7,,,0.26,7,,7,88.0,7,,0.26,9,,31.08,17.29,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,8,,,0.25,7,,6.9,87.0,6.9,,0.27,9,,31.11,17.19,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,9,,,0.25,7,,6.9,87.0,6.9,,0.26,9,,31.21,16.86,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,10,,,0.25,7,,6.9,86.0,6.9,,0.27,9,,31.32,16.71,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,11,,,0.25,6.9,,6.9,86.0,6.9,,0.29,10,,31.35,16.7,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,12,,,0.24,6.7,,6.9,86.0,6.9,,0.3,10,,31.36,16.7,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,13,,,0.23,6.6,,6.9,86.0,6.9,,0.31,11,,31.38,16.71,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,14,,,0.23,6.6,,6.9,86.0,6.9,,0.31,11,,31.39,16.71,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,15,,,0.23,6.6,,6.9,86.0,6.9,,0.31,11,,31.42,16.72,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,16,,,0.23,6.5,,6.9,86.0,6.9,,0.32,11,,31.45,16.71,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,17,,,0.23,6.5,,6.9,86.0,6.9,,0.33,11,,31.46,16.7,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,21.0,18,,,0.23,6.5,,6.9,85.0,6.9,,0.34,12,,31.47,16.7,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2018-09-18,20.0,1,,,0.32,8.1,,7.3,91.0,7.3,,0.15,5,0.73,31.26,16.8,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,2,8.3,0.76,0.32,8.1,,7.2,90.0,7.2,,0.15,5,,31.26,16.81,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,3,,,0.31,8,,7.1,89.0,7.1,,0.15,5,,31.27,16.79,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,4,,,0.29,7.7,,7,88.0,7,,0.15,5,,31.32,16.76,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,5,,,0.27,7.3,,7,87.0,7,,0.18,6,,31.34,16.74,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,6,,,0.26,7.1,,7,87.0,7,,0.19,6,,31.43,16.65,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,7,,,0.25,6.9,,6.9,86.0,6.9,,0.21,7,,31.48,16.59,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,8,,,0.25,6.9,,6.9,86.0,6.9,,0.21,7,,31.58,16.46,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,9,,,0.24,6.8,,6.9,86.0,6.9,,0.22,7,,31.68,16.29,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,10,,,0.24,6.7,,6.9,86.0,6.9,,0.21,7,,31.76,16.15,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,11,,,0.23,6.5,,6.9,85.0,6.9,,0.2,7,,31.82,16.04,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,12,,,0.22,6.4,,6.9,85.0,6.9,,0.19,6,,31.93,15.91,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,13,,,0.22,6.3,,6.9,85.0,6.9,,0.18,6,,31.99,15.84,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,14,,,0.21,6.3,,6.9,85.0,6.9,,0.18,6,,32,15.82,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,15,,,0.21,6.3,,6.9,85.0,6.9,,0.18,6,,32,15.81,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,16,,,0.21,6.2,,6.9,85.0,6.9,,0.18,6,,32.01,15.79,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,17,,,0.21,6.2,,6.9,85.0,6.9,,0.19,6,,32.02,15.77,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,18,,,0.21,6.2,,6.9,85.0,6.9,,0.19,6,,32.05,15.72,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,19,,,0.21,6.2,,6.9,85.0,6.9,,0.19,6,,32.09,15.67,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,20,,,0.21,6.3,,6.9,85.0,6.9,,0.18,6,,32.1,15.66,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,21,,,0.21,6.3,,6.9,85.0,6.9,,0.19,6,,32.11,15.64,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,22,,,0.21,6.3,,6.9,85.0,6.9,,0.19,6,,32.12,15.63,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,23,,,0.22,6.4,,6.9,85.0,6.9,,0.19,6,,32.12,15.63,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,24,,,0.22,6.5,,6.9,85.0,6.9,,0.2,7,,32.12,15.63,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,20.0,25,,,0.23,6.5,,6.9,85.0,6.9,,0.22,7,,32.12,15.62,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2018-09-18,18.0,1,,,0.33,8.4,,7.2,90.0,7.2,,0.15,5,0.76,30.43,17.1,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,2,8.2,0.77,0.33,8.4,,7,88.0,7,6.3,0.16,5,,30.5,17.09,1.18,18.13,7.35,2.53,54.76,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,3,,,0.31,8.1,,7,87.0,7,,0.16,5,,31.15,16.7,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,4,,,0.29,7.6,,7,86.0,7,,0.19,6,,31.61,16.21,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,5,,,0.27,7.2,,7,86.0,7,,0.19,6,,31.91,15.86,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,6,,,0.26,7.1,,7,86.0,7,,0.18,6,,31.97,15.79,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,7,,,0.26,7,,7,85.0,7,,0.17,6,,32,15.74,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,8,,,0.25,7,,6.9,85.0,6.9,,0.17,6,,32.11,15.62,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,9,,,0.25,6.9,,6.9,85.0,6.9,,0.18,6,,32.14,15.58,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,10,,,0.24,6.8,,6.9,85.0,6.9,,0.21,7,,32.17,15.55,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,11,,,0.24,6.8,,6.9,85.0,6.9,,0.21,7,,32.16,15.56,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,12,,,0.25,6.9,,6.9,85.0,6.9,,0.22,8,,32.17,15.54,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,13,,,0.25,6.9,,6.9,85.0,6.9,,0.23,8,,32.17,15.54,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,14,,,0.25,7,,6.9,85.0,6.9,,0.23,8,,32.17,15.54,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,15,,,0.26,7.1,,6.9,85.0,6.9,,0.23,8,,32.17,15.54,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,16,,,0.27,7.3,,6.9,85.0,6.9,,0.23,8,,32.17,15.54,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,17,,,0.27,7.2,,6.9,85.0,6.9,,0.23,8,,32.16,15.54,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,18,,,0.26,7.2,,6.9,85.0,6.9,,0.24,8,,32.17,15.54,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,19,,,0.26,7.1,,6.9,85.0,6.9,,0.24,8,,32.17,15.54,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,20,,,0.26,7.2,,6.9,85.0,6.9,,0.24,8,,32.16,15.54,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,21,,,0.26,7.1,,6.9,85.0,6.9,,0.23,8,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,22,,,0.25,6.9,,6.9,85.0,6.9,,0.23,8,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,23,,,0.25,6.9,,6.9,85.0,6.9,,0.21,7,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,24,,,0.25,6.9,,6.9,85.0,6.9,,0.21,7,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,25,,,0.25,7,,6.9,85.0,6.9,,0.2,7,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,26,,,0.25,6.9,,6.9,85.0,6.9,,0.22,7,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,27,,,0.24,6.8,,6.9,85.0,6.9,,0.21,7,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,28,,,0.24,6.8,,6.9,85.0,6.9,,0.21,7,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,29,,,0.23,6.7,,6.9,85.0,6.9,,0.21,7,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,30,,,0.24,6.7,,6.9,85.0,6.9,,0.21,7,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,31,,,0.23,6.7,,6.9,85.0,6.9,,0.22,7,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,32,,,0.23,6.7,,6.9,85.0,6.9,,0.21,7,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,33,,,0.23,6.6,,6.9,85.0,6.9,,0.21,7,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,34,,,0.23,6.6,,6.9,85.0,6.9,,0.21,7,,32.17,15.53,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,35,6.1,0.68,0.22,6.5,,6.9,85.0,6.9,8.3,0.21,7,,32.17,15.52,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,36,,,0.22,6.4,,6.9,85.0,6.9,,0.2,7,,32.18,15.51,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,37,,,0.22,6.4,,6.9,85.0,6.9,,0.19,6,,32.18,15.51,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,38,,,0.22,6.5,,6.9,85.0,6.9,,0.19,6,,32.18,15.51,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,39,,,0.22,6.5,,6.9,85.0,6.9,,0.2,7,,32.18,15.51,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,40,,,0.23,6.5,,6.9,85.0,6.9,,0.2,7,,32.18,15.51,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,41,,,0.22,6.5,,6.9,85.0,6.9,,0.19,6,,32.18,15.5,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,18.0,42,,,0.22,6.4,,6.9,85.0,6.9,,0.19,6,,32.18,15.5,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2018-09-18,17.0,1,,,0.29,7.7,,7.2,90.0,7.2,,0.17,6,0.77,31.07,16.76,,,,,,"(""37  52.7'"", ""-122 25.3'"")"
2018-09-18,17.0,2,7.7,0.8,0.29,7.7,,7.2,89.0,7.2,,0.17,6,,31.12,16.68,,,,,,"(""37  52.7'"", ""-122 25.3'"")"
2018-09-18,17.0,3,,,0.29,7.7,,7.1,88.0,7.1,,0.16,5,,31.15,16.65,,,,,,"(""37  52.7'"", ""-122 25.3'"")"
2018-09-18,17.0,4,,,0.28,7.5,,7,87.0,7,,0.16,5,,31.23,16.57,,,,,,"(""37  52.7'"", ""-122 25.3'"")"
2018-09-18,17.0,5,,,0.26,7.2,,6.9,86.0,6.9,,0.19,6,,31.59,16.23,,,,,,"(""37  52.7'"", ""-122 25.3'"")"
